n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,gaussian,sqrt,19,142,0.06095712357521844,0.0767868187770213,0.05802384209609862,0.06434747420802378,0.4671786304255163,0.5909881267677624
2000,gaussian,sqrt,20,143,0.061266739272149345,0.0778406111430512,0.019770998745751833,0.02102257606414693,0.4812057838326623,0.612517893857224
2000,gaussian,sqrt,21,144,0.06596040506968674,0.08241832359933551,0.08437904317789374,0.08524545137632315,0.47305355965268364,0.5891056571804737
2000,gaussian,sqrt,22,145,0.06326784800221888,0.07984502578558637,0.055671930640576184,0.07142853974233004,0.46456630776240054,0.5799245706560975
2000,gaussian,sqrt,23,146,0.06484692999280228,0.08160462151663304,0.06701783479346335,0.06705490021049902,0.4953052366206172,0.6260914229908418
2000,gaussian,sqrt,24,147,0.05941530442119579,0.07472061090638646,0.03395538099375023,0.03866930137915084,0.4986356815351493,0.6179341189897782
2000,gaussian,sqrt,25,148,0.0648604693931762,0.08127957723278224,0.05410292195524735,0.05874901504851949,0.5032410549249596,0.6315621811328621
2000,gaussian,sqrt,26,149,0.061029168461803354,0.07618432587755668,0.0651594551749658,0.06561274294789873,0.5106063373893104,0.6538412038546397
2000,gaussian,sqrt,27,150,0.06009055796752262,0.0755728227283494,0.04855412376866852,0.06614700123161457,0.5259613334985577,0.6567284723787369
2000,gaussian,sqrt,28,151,0.06417178033782645,0.08098212123571838,0.014612552542818902,0.015842628738274432,0.43672899793656245,0.5593829091652932
2000,gaussian,sqrt,29,152,0.05861666890050996,0.07355124691802029,0.036158459979453494,0.03763157167012927,0.5265141128312045,0.6483808738606298
2000,gaussian,quadratic,0,123,0.060231666187690706,0.07577875265989324,0.049139145112752636,0.04969842153192782,0.5066855022666455,0.6215906824854793
2000,gaussian,quadratic,1,124,0.05944719740814134,0.07473721932078305,0.04805137787617014,0.0481708918627017,0.4690290945049368,0.601615207399645
2000,gaussian,quadratic,2,125,0.06118415177841924,0.07600402637017786,0.036755518213918925,0.03907854488689775,0.4863367161872737,0.6113568977462644
2000,gaussian,quadratic,3,126,0.06301744515361189,0.07923754393084648,0.03545141369885546,0.04513470372826562,0.4962379611200777,0.6293373139121127
