n_subject,coef_type,rep,seed,success,error_message,elapsed_seconds,bandwidth_input,bandwidth_method,best_bandwidth,sigma2_true,rho_true,miae_iid,rmise_iid,beta_mae_iid,beta_rmse_iid,miae_final,rmise_final,beta_mae_final,beta_rmse_final,sigma2_abs_error,rho_abs_error,Sigma_fro_error
2000,quadratic,3,126,1,,276.2294607919175,0.13,fixed,0.13,1.0,0.9,0.02942270031389766,0.03704268102269966,0.013931156985582671,0.01784323603907189,0.01591054174687649,0.019674312868452063,0.015374406108738192,0.018264894272285146,0.06326145549124584,0.02475453990618881,0.14437341685664454
2000,quadratic,4,127,1,,278.5407170410035,0.13,fixed,0.13,1.0,0.9,0.028568475695905454,0.038198814720509476,0.0312977867432398,0.0363951770148439,0.01594983288154079,0.021303957282201542,0.031092810139307092,0.03630207726450725,0.11225701862493365,0.03165156972103933,0.24197577228010578
2000,quadratic,5,128,1,,285.3140952499816,0.13,fixed,0.13,1.0,0.9,0.027505426645076363,0.036067322790936045,0.027039903365808637,0.03773929324325223,0.011401972158266663,0.014719026985560338,0.02809988507282757,0.03793672176888482,0.020400608459858582,0.01708296287609734,0.05740808980791159
2000,quadratic,6,129,1,,203.4547564999666,0.13,fixed,0.13,1.0,0.9,0.032532687574362666,0.04192247766507187,0.026963132299875125,0.03684205870971919,0.016746522607475292,0.02172915759133817,0.02859332773836898,0.03875215692849672,0.01353250570363096,0.024382969543946142,0.054697450040336555
2000,quadratic,7,130,1,,200.47934112499934,0.13,fixed,0.13,1.0,0.9,0.02823327560986967,0.037401770967214594,0.011413935875580039,0.012567541981939625,0.012528421213995965,0.017014512377910677,0.010113545464786045,0.01118956577063567,0.03794788655246406,0.022246463862026555,0.09514661965056899
2000,quadratic,8,131,1,,190.2024057499366,0.13,fixed,0.13,1.0,0.9,0.03172931963773035,0.03942299926882447,0.012178045554800843,0.01236831222179,0.014904816170678379,0.019071579451623116,0.01229181532910939,0.01244895324872282,0.041664754928786074,0.02408992605076532,0.10398494125122337
2000,quadratic,9,132,1,,179.80554670793936,0.13,fixed,0.13,1.0,0.9,0.029515653572696077,0.038821736885183984,0.04901036238072298,0.05546260414670584,0.014259354884599777,0.018549824096077867,0.047050007368663715,0.054032183540428075,0.043505318070533594,0.0261572107622422,0.1096450404471849
2000,quadratic,10,133,1,,172.6673890000675,0.13,fixed,0.13,1.0,0.9,0.028944359416194484,0.038800439739219435,0.010043403369800252,0.013117935701694134,0.01579936324372882,0.02040411679325074,0.011301119015059813,0.014878562881983803,0.04121386140555294,0.022277379142388365,0.10114529807446591
2000,quadratic,11,134,1,,164.97330566705205,0.13,fixed,0.13,1.0,0.9,0.032408067145084096,0.041786649662254254,0.014289963682670104,0.01436529904770356,0.014838016683703164,0.018913105978324723,0.015113368408731231,0.01517859080811279,0.0028512339883726145,0.02168842398508719,0.027428497211100595
2000,quadratic,12,135,1,,135.47178287501447,0.13,fixed,0.13,1.0,0.9,0.035463535193836576,0.04512785702057815,0.021452281470502266,0.025456637381317315,0.014522610749762709,0.018341405585869653,0.01907034495851856,0.023832375629008678,0.05892849678403511,0.03382197136193443,0.14611336676547462
2000,quadratic,13,136,1,,135.25888041593134,0.13,fixed,0.13,1.0,0.9,0.031563321712649924,0.04091450307488591,0.012176579420607236,0.013105813142476198,0.015971596926288845,0.020483499393359948,0.012321981079468358,0.014268448263884606,0.010007649049879275,0.01534772887229563,0.037036261362505124
2000,quadratic,14,137,1,,137.21737325005233,0.13,fixed,0.13,1.0,0.9,0.03158198606919235,0.040531447958976355,0.01586322590147815,0.01602651635699363,0.013788079238049077,0.017744293429290528,0.016373784543052272,0.016479366970307486,0.04387391404822816,0.03425977495554344,0.11953240922391473
2000,quadratic,15,138,1,,138.82209541695192,0.13,fixed,0.13,1.0,0.9,0.029972339743309918,0.03913563051842623,0.018709977231677888,0.02013975223594007,0.013974076826562603,0.017500108762743143,0.019464435094738608,0.020969232094808145,0.01824628605354628,0.02351481290344659,0.06154287262152056
2000,quadratic,16,139,1,,138.94002183293924,0.13,fixed,0.13,1.0,0.9,0.03078201578829754,0.041346350476169615,0.025231532477568486,0.03187977356969859,0.01482587648091434,0.019333394532254907,0.022619598213903913,0.028180292977468904,0.035349340317126,0.023891572808409256,0.09229682677397502
2000,quadratic,17,140,1,,137.75781508302316,0.13,fixed,0.13,1.0,0.9,0.032456802720376855,0.042458456096236066,0.02319050429228331,0.024622757226243117,0.014706770712493744,0.019003020067180743,0.020816853843187877,0.02327242419292301,0.0036322902293837167,0.021302544977639393,0.026122664914790494
2000,quadratic,18,141,1,,131.90344870905392,0.13,fixed,0.13,1.0,0.9,0.02935143014197669,0.04043316725291425,0.027388125423229548,0.027567421135611593,0.013408918469495053,0.017584412627795275,0.023792568164867856,0.024007102706030767,0.029187554183355058,0.030335482065259156,0.0889551003106446
2000,quadratic,19,142,1,,132.4934201670112,0.13,fixed,0.13,1.0,0.9,0.028401974701388454,0.036809856224401506,0.01948214654270508,0.022441974422130393,0.015345168597642019,0.019301077208445233,0.019350796230971357,0.020761687112588002,0.007507721301917014,0.012468316376957111,0.01342114926247302
2000,quadratic,20,143,1,,132.23173637501895,0.13,fixed,0.13,1.0,0.9,0.03211467151135751,0.042110952005211824,0.014558385840834465,0.01526224723082734,0.016543750817332056,0.02082127246709319,0.013043608742561608,0.013878043181060737,0.006776985775881039,0.02478102087424683,0.02832799878195965
2000,quadratic,21,144,1,,132.5799615829019,0.13,fixed,0.13,1.0,0.9,0.03290991033654579,0.0405951294634009,0.028481274881067886,0.030470451436481624,0.01580540573995494,0.02012618966069059,0.028604139828602104,0.03025540608657677,0.016020274595628825,0.02723468333160295,0.06253733667975409
2000,quadratic,22,145,1,,133.37914895801805,0.13,fixed,0.13,1.0,0.9,0.03206847241362991,0.04087184669593729,0.010355676042307582,0.011035942036542817,0.013477306546380423,0.017176321350350555,0.012421856802260267,0.01388845158678212,0.03600751279412662,0.027516632291965437,0.09766873546232092
2000,quadratic,23,146,1,,133.62101508292835,0.13,fixed,0.13,1.0,0.9,0.029292285125274684,0.03947073869967098,0.043523179373934795,0.04545152846375708,0.014239034282734838,0.01856556088766049,0.04123097281676791,0.04316834272204379,0.04141737105121501,0.02803206564912053,0.10798329350483689
2000,quadratic,24,147,1,,130.8683217089856,0.13,fixed,0.13,1.0,0.9,0.03180403510176877,0.041761543626322103,0.025048006249679622,0.028395653610026817,0.015181465061095889,0.02021512650556794,0.024085678206819505,0.026880672724116768,0.05911779625275093,0.025907232272582403,0.13794078018562295
2000,quadratic,25,148,1,,130.916545709013,0.13,fixed,0.13,1.0,0.9,0.03326234399017635,0.042898577171069284,0.040997851814867925,0.0410093797960248,0.013823437335715262,0.018485868018291718,0.04047677934644889,0.040509306029816554,0.009293566471127113,0.021165308008772143,0.022597042572782722
2000,quadratic,26,149,1,,129.00780824990943,0.13,fixed,0.13,1.0,0.9,0.031464013996223054,0.04106428770219372,0.012439412428524088,0.017541803973925723,0.014373841792811926,0.018201712391477172,0.013655697262284994,0.01721327238351662,0.025679736463430802,0.02314705929269245,0.07409031466023333
2000,quadratic,27,150,1,,126.80500570894219,0.13,fixed,0.13,1.0,0.9,0.0321315361596628,0.04176738341011267,0.009563612960307832,0.009564953251884025,0.015135424645635493,0.020177711493515212,0.008865646234571978,0.008969925447365445,0.08802443135681282,0.029528646440358908,0.19502009441849955
2000,quadratic,28,151,1,,123.09691354201641,0.13,fixed,0.13,1.0,0.9,0.03152757080558886,0.04149702727299134,0.025676671850307864,0.025732946211567433,0.01555932237527142,0.02070443487297879,0.023951828804157804,0.024022501481429134,0.05666158338664329,0.02045627381684889,0.1276838800699529
2000,quadratic,29,152,1,,120.9997407089686,0.13,fixed,0.13,1.0,0.9,0.03169228839533168,0.041200986356263104,0.022283967547854777,0.02926858393412389,0.014812526475309238,0.019692894562467752,0.021692126868564365,0.029355343635556475,0.03453612657097427,0.021789916826694622,0.08842202349692567
